0;-0.027891349894099
0.004;-0.0184882128306557
0.008;0.0173272733286829
0.012;0.108118558648993
0.016;0.0573568186807638
0.02;0.0270700477295201
0.024;0.0393080296990407
0.028;0.0219312232831742
0.032;0.0670354559942774
0.036;-0.000875540245647811
0.04;0.024485610593773
0.044;-0.013282010815117
0.048;-0.0067463209821205
0.052;0.0360232235689063
0.056;-0.0317163841882179
0.06;-0.0660795551328295
0.064;0.0131525865286293
0.068;-0.00392176981913372
0.072;-0.0826528873968199
0.076;-0.0180893212322605
0.08;0.0139540019301119
0.084;-0.081771121825676
0.088;0.051776167385956
0.092;0.0158856029484228
0.096;0.0432010595583745
0.1;-0.0145957151998746
0.104;-0.0377559837744891
0.108;0.0294574613906099
0.112;-0.0648147416110803
0.116;-0.0167815573017664
0.12;-0.0144096835481288
0.124;-0.0980441308173984
0.128;0.0259940955325
0.132;-0.0729302772178709
0.136;0.144034200793166
0.14;-0.0317796666099053
0.144;0.0334814152544331
0.148;-0.0628414817316306
0.152;0.00177882581277194
0.156;0.0867623321871451
0.16;0.0464090046163377
0.164;-0.00891063848588085
0.168;0.0191911113835264
0.172;0.040753721218055
0.176;0.0311228239190389
0.18;0.00488267615060817
0.184;-0.0583516476334415
0.188;0.00512951521039964
0.192;-0.0286780632722619
0.196;0.0156523824741169
0.2;0.015581845335827
0.204;-0.0115206526700476
0.208;-0.0326193422505331
0.212;0.0595674689856279
0.216;0.0233524904712315
0.22;-0.0655079304078018
0.224;-0.0326776299418244
0.228;0.0440956916486989
0.232;0.0889085296690926
0.236;0.0026854569129638
0.24;-0.0135066666504477
0.244;-0.049953915684707
0.248;-0.0121288405067909
0.252;-0.0384820961387951
0.256;-0.0509884264403479
0.26;-0.025887505736074
0.264;0.0263019904877209
0.268;-0.0322652828426565
0.272;-0.0278685444701904
0.276;-0.00745477697495149
0.28;0.017430088893391
0.284;0.0344487274946657
0.288;0.042794332626769
0.292;0.058020050854512
0.296;-0.0257029909172575
0.3;0.026064518236671
0.304;-0.160975510075522
0.308;0.0180369145394872
0.312;0.0172278439473476
0.316;0.0124659617371933
0.32;0.00590827116029256
0.324;0.0543236140595752
0.328;-0.0514759256856912
0.332;0.0396472752905233
0.336;0.0652522245879429
0.34;-0.0244008919777207
0.344;-0.039597131067029
0.348;0.116634920707397
0.352;-0.0141893552736303
0.356;-0.000949262294817245
0.36;0.014923648647235
0.364;-0.0523422634801775
0.368;-0.0319672531365439
0.372;-0.0715533511130875
0.376;0.035767146037047
0.38;0.0573620898483448
0.384;0.0451414492254047
0.388;-0.0822906258017883
0.392;-0.0436181715243271
0.396;-0.0179230450468145
0.4;-0.00160525743909416
0.404;0.0362630987280878
0.408;0.00739056495064438
0.412;0.00269184488868196
0.416;-0.00145178447945879
0.42;-0.05940513471077
0.424;0.0126288771388131
0.428;-0.0205188470741901
0.432;0.0991031610594058
0.436;0.0200806391817574
0.44;-0.0674881781517894
0.444;-0.0330357632625684
0.448;-0.0434214726550607
0.452;-0.0342614791398792
0.456;-0.0563879602921279
0.46;-0.0122583663100276
0.464;0.0353061085879141
0.468;-0.0126242124265707
0.472;-0.0330224775917279
0.476;-0.0331796996866211
0.48;0.01068981320524
0.484;0.0203702961964845
0.488;-0.0240259168538443
0.492;-0.0266053127271719
0.496;0.0159634922218839
0.5;0.046964867540864
0.504;0.0076611324964835
0.508;-0.0361037556429579
0.512;-0.0284156584788843
0.516;0.0216526700586806
0.52;0.0135242946530869
0.524;-0.101201042813731
0.528;-0.0184661648130716
0.532;0.0934530320976114
0.536;0.0848693379996724
0.54;-0.0596894770341395
0.544;0.00412270328285612
0.548;-0.0425510868004796
0.552;0.0229186018689993
0.556;0.0394202458604658
0.56;-0.00176355579669406
0.564;-0.0404429859079964
0.568;-0.0441788262274003
0.572;0.0214891719195648
0.576;0.0267932634494344
0.58;0.0291613000320431
0.584;-0.0626409996716347
0.588;-0.0329436423483228
0.592;-0.0312231032491829
0.596;0.0225777785497542
0.6;-0.0688972326184975
0.604;0.0310842844708905
0.608;-0.01488092353758
0.612;0.000872033030631096
0.616;-0.00737311062110439
0.62;-0.037380388859392
0.624;-0.00140098891494376
0.628;-0.0033305386892455
0.632;-0.0492377569131231
0.636;-0.0371085802044025
0.64;-0.00475959691460825
0.644;0.00640115584050898
0.648;-0.0264096051427358
0.652;0.00303053505925181
0.656;0.0008851141761242
0.66;0.018009057227268
0.664;0.0518008870124487
0.668;0.095819085364383
0.672;0.0410884034090047
0.676;-0.0217554627888671
0.68;0.0306779940709492
0.684;0.142298017906635
0.688;0.0678129005732373
