0.0;0.03289
0.002;0.00422
0.004;-0.01199
0.006;-0.00252
0.008;0.02661
0.01;0.03571
0.012;-0.00731
0.014;0.02064
0.016;-0.01774
0.018;-0.01387
0.02;0.02389
0.022;0.01031
0.024;0.00159
0.026;0.00339
0.028;0.02044
0.03;0.01988
0.032;0.02238
0.034;0.00848
0.036;0.04032
0.038;-0.00126
0.04;-0.02402
0.042;0.01685
0.044;-0.01069
0.046;0.03786
0.048;0.00746
0.05;-0.01734
0.052;-0.02178
0.054;0.02238
0.056;-0.00729
0.058;0.00418
0.06;0.00896
0.062;0.02878
0.064;0.04704
0.066;0.01806
0.068;0.00869
0.07;0.02644
0.072;0.00297
0.074;-0.02535
0.076;0.00427
0.078;0.02226
0.08;-0.0021
0.082;-0.0119
0.084;-0.00333
0.086;0.02304
0.088;-0.00646
0.09;0.01674
0.092;-0.02395
0.094;0.01503
0.096;0.048
0.098;-0.00477
0.1;0.03869
0.102;-0.00692
0.104;-0.0007
0.106;-0.01943
0.108;-0.00029
0.11;0.0065
0.112;-0.0073
0.114;0.01842
0.116;0.01934
0.118;0.04826
0.12;0.01926
0.122;0.01616
0.124;-0.00026
0.126;0.01401
0.128;0.00175
0.13;-0.00945
0.132;0.01867
0.134;0.06495
0.136;0.01696
0.138;-0.00518
0.14;-0.02867
0.142;-0.00851
0.144;-0.00871
0.146;0.00519
0.148;0.01586
0.15;0.01196
0.152;0.00055
0.154;0.022
0.156;-0.00144
0.158;0.00881
0.16;0.01131
0.162;-0.0013
0.164;-0.00212
0.166;0.00842
0.168;0.02486
0.17;0.02491
0.172;0.00561
0.174;0.03499
0.176;0.04058
0.178;-0.01524
0.18;-0.01983
0.182;0.01522
0.184;0.02132
0.186;0.02495
0.188;0.01757
0.19;0.03532
0.192;-0.00363
0.194;0.03317
0.196;-0.00611
0.198;-0.00366
0.2;-0.00297
0.202;0.00088
0.204;0.02258
0.206;-0.00054
0.208;-0.00229
0.21;0.03398
0.212;0.01986
0.214;-0.00687
0.216;0.02189
0.218;0.0056
0.22;-0.01305
0.222;0.02483
0.224;0.03203
0.226;0.01261
0.228;0.00586
0.23;0.05154
0.232;0.01135
0.234;-0.02246
0.236;0.01017
0.238;0.03452
0.24;0.00828
0.242;0.00178
0.244;0.01951
0.246;0.00041
0.248;0.00828
0.25;-0.00085
0.252;0.04134
0.254;0.03455
0.256;0.03591
0.258;-0.03082
0.26;0.04564
0.262;-0.00369
0.264;0.0088
0.266;-0.00236
0.268;-2e-05
0.27;0.02619
0.272;-0.02617
0.274;0.0135
0.276;0.00259
0.278;0.01006
0.28;-0.01946
0.282;0.02394
0.284;-0.01113
0.286;0.00429
0.288;0.03898
0.29;-0.01133
0.292;0.01559
0.294;0.02179
0.296;0.05385
0.298;-0.00531
0.3;0.00745
0.302;0.00216
0.304;0.00765
0.306;0.00555
0.308;0.00914
0.31;0.0317
0.312;-0.00636
0.314;0.01719
0.316;0.01812
0.318;0.05672
0.32;0.03577
0.322;0.0247
0.324;0.03823
0.326;0.01772
0.328;0.00096
0.33;0.00544
0.332;0.04854
0.334;0.04575
0.336;0.02576
0.338;0.03941
0.34;0.01115
0.342;0.00895
0.344;0.03508
0.346;0.03302
0.348;-0.01085
0.35;0.03521
0.352;0.0201
0.354;0.03744
0.356;-0.00324
0.358;0.00479
0.36;0.03901
0.362;0.01006
0.364;0.00082
0.366;0.02625
0.368;0.02959
0.37;0.02914
0.372;0.00859
0.374;0.04792
0.376;0.01799
0.378;0.01535
0.38;-0.03108
0.382;-0.00724
0.384;0.03308
0.386;0.02251
0.388;0.02193
0.39;0.04362
0.392;0.01732
0.394;-0.02985
0.396;0.01866
0.398;0.0163
0.4;0.03916
0.402;0.04704
0.404;0.00389
0.406;0.03223
0.408;0.01603
0.41;0.03232
0.412;-0.01026
0.414;0.01535
0.416;0.04337
0.418;0.0312
0.42;0.02732
0.422;0.01303
0.424;0.02229
0.426;-0.00438
0.428;0.03821
0.43;0.02244
0.432;0.0276
0.434;0.01523
0.436;-0.01166
0.438;-0.01773
0.44;0.03919
0.442;0.02099
0.444;0.02504
0.446;0.03568
0.448;0.00498
0.45;0.0339
0.452;0.02524
0.454;0.02662
0.456;0.01318
0.458;0.03014
0.46;0.02714
0.462;-0.00743
0.464;0.03603
0.466;0.03645
0.468;0.0166
0.47;0.02709
0.472;0.02427
0.474;0.00897
0.476;0.02795
0.478;0.02345
0.48;0.00895
0.482;0.01704
0.484;-0.0019
0.486;0.01972
0.488;0.00661
0.49;0.03869
0.492;0.02238
0.494;0.0176
0.496;0.04753
0.498;0.02613
0.5;0.04903
0.502;0.047
0.504;0.02644
0.506;0.02056
0.508;-0.00902
0.51;0.04186
0.512;0.01616
0.514;0.03873
0.516;0.02821
0.518;0.03597
0.52;0.01539
0.522;0.03205
0.524;0.05385
0.526;0.01276
0.528;0.03448
0.53;0.0266
0.532;0.04687
0.534;0.04916
0.536;0.05269
0.538;-0.00145
0.54;0.04659
0.542;0.03362
0.544;0.00189
0.546;0.00249
0.548;0.02367
0.55;0.03692
0.552;0.02485
0.554;0.0193
0.556;0.01259
0.558;0.03218
0.56;0.02399
0.562;0.05015
0.564;0.04805
0.566;0.05917
0.568;0.0662
0.57;0.04096
